20110411,0,68.1453,68.1453,65.5122,65.887,893405.168
20110412,0,64.9698,65.2558,62.9777,63.8061,1077599.044
20110413,0,64.2696,65.0487,63.6385,64.5655,949463.694
20110414,0,64.1316,65.601,63.6483,65.3347,884689.744
20110415,0,65.9954,67.3761,65.1375,66.9225,1554267.53
20110418,0,66.0743,66.6069,64.7331,66.0448,1163242.107
20110419,0,66.1631,66.7449,65.6404,66.5872,757038.137
20110420,0,67.8002,68.1946,67.0802,67.7607,619443.131
20110421,0,68.2144,68.9146,67.6128,68.1453,789224.549
20110425,0,68.1059,68.4806,66.814,68.0664,657668.276
20110426,0,68.4609,69.4471,67.8692,69.3386,1114726.802
20110427,0,69.6147,69.6147,67.169,69.023,1425256
20110428,0,67.1591,67.6522,63.954,64.1513,3100615
20110429,0,63.53,65.6503,63.3327,65.4333,1561100.959
20110502,0,65.2361,65.3347,61.8929,62.2775,2127245.565
20110503,0,61.2618,61.9718,59.1711,59.8121,2689971.613
20110504,0,59.6937,59.8614,56.9916,57.5143,3282793.439
20110505,0,56.7549,58.7174,56.3111,57.5636,2630540.879
20110506,0,58.678,58.7864,56.4097,56.9324,2097185.099
20110509,0,57.7016,58.9738,57.465,58.6878,1731609.791
20110510,0,58.5991,60.3742,58.1553,60.0586,2088854.569
20110511,0,59.8415,59.9501,57.186,57.9955,1742166.685
20110512,0,57.7191,58.8148,56.6826,57.9461,1450924.377
20110513,0,57.9758,59.5355,57.7586,58.2522,1765754.506
20110516,0,57.9067,58.7655,56.8701,57.1663,1270415.187
20110517,0,56.9195,57.7981,56.347,56.8899,1502505.583
20110518,0,57.4526,60.029,57.3736,59.2689,1354343.24
20110519,0,59.4071,60.2067,58.8839,59.4861,1546926.328
20110520,0,59.3578,60.2166,58.6372,59.5552,1215371.38
20110523,0,58.1535,58.8741,57.571,58.4595,1170877.913
20110524,0,58.7754,60.3351,58.7655,59.3578,1275613.879
20110525,0,59.1801,61.4999,58.9037,60.9471,1294119.622
20110526,0,60.651,61.7566,60.3351,61.3815,1024563.992
20110527,0,61.7961,62.566,61.4703,61.7566,803521.229999999
20110531,0,62.6549,62.8523,61.2235,61.7862,1035487.167
20110601,0,61.7566,63.3262,61.4506,61.8059,2645403.698
20110602,0,61.7961,63.6618,61.648,63.0794,1698443.864
20110603,0,62.0823,63.4742,61.6973,62.5759,1329373.536
20110606,0,62.4081,62.7635,60.108,60.3548,909085.94
20110607,0,61.2827,61.6776,60.2166,60.7694,1109567.659
20110608,0,60.8879,61.648,60.2166,60.8385,1212513.72
20110609,0,61.3222,62.1218,60.8977,61.7072,630666.322
20110610,0,61.3518,61.5394,59.7132,59.7625,1102448.26
20110613,0,59.8612,60.1969,57.344,58.1732,1082562.823
20110614,0,59.0814,60.3548,58.6766,59.881,864435.421
20110615,0,58.9925,59.9797,58.0054,58.4496,1126511.002
20110616,0,58.5286,59.111,57.4427,58.1535,790076.555
20110617,0,58.6964,58.7161,57.4921,57.6105,910168.848
20110620,0,57.5019,58.7951,57.1071,58.5384,1279346.959
20110621,0,58.9136,60.7102,58.5286,60.2364,1259678.406
20110622,0,60.1179,61.5098,59.7329,60.6608,1066731.52
20110623,0,59.496,60.572,57.8079,60.5128,998073.764
20110624,0,60.3943,60.5917,58.8839,59.5651,1375546.562
20110627,0,59.4466,60.5819,58.5977,60.1771,1341911.441
20110628,0,60.5917,62.5562,60.5424,62.1613,888729.616000001
20110629,0,62.7437,64.106,62.1909,63.5828,1512529.312
20110630,0,63.9875,65.7447,63.7309,65.2906,1395859.364
20110701,0,65.3794,66.6726,64.412,66.5936,1298037.767
20110705,0,66.3666,66.9984,66.1198,66.5936,1141034.643
20110706,0,66.6331,67.3538,65.952,67.3241,1315904.5
20110707,0,68.2027,68.8345,67.6795,68.3212,1347817.114
20110708,0,66.9786,67.7684,66.6331,67.5413,973555.807
20110711,0,66.5245,66.949,65.4485,65.7842,807304.834
20110712,0,65.4387,67.0082,65.1524,66.1198,923117.137
20110713,0,66.5147,68.4199,66.4653,67.4229,1137953.01
20110714,0,67.8177,68.1336,66.031,66.1001,1031606.257
20110715,0,66.7318,69.2096,66.5542,69.101,1607872.74
20110718,0,68.9036,69.2985,67.8375,68.2126,935633.92
20110719,0,68.8444,70.4633,68.8444,70.3152,1153194.993
20110720,0,70.5719,70.6311,69.5847,70.3054,819998.747
20110721,0,70.8187,71.6676,70.1474,70.947,1579433.879
20110722,0,71.1642,71.7565,70.8384,71.6183,873484.771999999
20110725,0,70.2856,71.8354,70.2363,71.7269,1417752.624
20110726,0,71.9737,72.4574,71.3123,71.6183,2065195.53
