Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-04,21:00:00,175.14,175.22,173.1,174.58,315235,0
2016-02-04,22:00:00,174.45,175.5,173.5701,175.33,663942,0
2016-02-05,16:00:00,171.3,173,167.1,167.72,1026881,0
2016-02-05,17:00:00,167.75,169.7,164.02,164.94,1534830,0
2016-02-05,18:00:00,164.99,165.21,160.08,162.2372,1457912,0
2016-02-05,19:00:00,162.202,164.355,161.59,162.085,792382,0
2016-02-05,20:00:00,162.0204,162.12,158.8,159.17,1062030,0
2016-02-05,21:00:00,159.24,160.5,157.7442,160.106,810337,0
2016-02-05,22:00:00,160.13,163.32,159.5422,162.6,1395111,0
2016-02-08,16:00:00,157.105,157.15,150.35,154.23,1564641,0
2016-02-08,17:00:00,154.2025,155.869,151.7,153.64,1247333,0
2016-02-08,18:00:00,153.58,154.03,150.51,151.22,1078697,0
2016-02-08,19:00:00,151.1873,152,148.5,148.95,909740,0
2016-02-08,20:00:00,149.1,149.1,146,146.79,827414,0
2016-02-08,21:00:00,146.83,148.36,146.65,147.79,504421,0
2016-02-08,22:00:00,147.83,149.38,147.25,148.03,1468665,0
2016-02-09,16:00:00,142.32,159.79,141.05,157.61,2208268,0
2016-02-09,17:00:00,157.52,157.69,148.66,149.03,1713500,0
2016-02-09,18:00:00,149.08,154.16,148.75,149.61,644382,0
2016-02-09,19:00:00,149.62,150.8799,147.605,148.805,641238,0
2016-02-09,20:00:00,148.7875,149.25,145.24,147.7148,653352,0
2016-02-09,21:00:00,147.674,150.44,147.64,149.663,578627,0
2016-02-09,22:00:00,149.57,151.82,148,148.25,891580,0
2016-02-10,16:00:00,150.5,153.26,145.01,152.03,1100041,0
2016-02-10,17:00:00,152.04,154.97,148.25,148.88,1215455,0
2016-02-10,18:00:00,148.88,150.35,146.13,147.5,785463,0
2016-02-10,19:00:00,147.45,149.8,146.43,148.08,560707,0
2016-02-10,20:00:00,148.13,148.8062,147.01,147.37,610103,0
2016-02-10,21:00:00,147.37,148.11,145.58,146.9464,645069,0
2016-02-10,22:00:00,147.04,147.9,141.74,143.67,2168299,0
2016-02-11,16:00:00,152,159.43,147,159.3018,3122952,0
2016-02-11,17:00:00,159.34,163.26,153.33,153.565,2799482,0
2016-02-11,18:00:00,153.59,155.85,151.2,154.5,1728085,0
2016-02-11,19:00:00,154.51,154.755,152.4,153.08,676261,0
2016-02-11,20:00:00,153.12,153.98,152.01,152.838,685162,0
2016-02-11,21:00:00,152.7727,154.41,151.8,153.71,879997,0
2016-02-11,22:00:00,153.6,153.98,150.06,150.47,1669310,0
2016-02-12,16:00:00,155,157.01,148.25,148.55,1034349,0
2016-02-12,17:00:00,148.6546,148.79,143.7,146.78,2249273,0
